Sample,Location,Transect,Date,Time,Species,Individual_id,Batch_count,Batch_weight,Estimate,Biomass,Length,Weight,Time Period
11045,HAMH,HH52,2023-07-21,12:16:00 AM,F0301,5,,,W,75.8,,65.8,2
11046,HAMH,HH54,2023-07-21,1:19:00 AM,F0063,1,,,N,15403,390,780,2
11046,HAMH,HH54,2023-07-21,1:19:00 AM,F0063,2,,,N,15403,386,810,2
11046,HAMH,HH54,2023-07-21,1:19:00 AM,F0063,3,,,N,15403,375,710,2
11046,HAMH,HH54,2023-07-21,1:19:00 AM,F0063,4,,,N,15403,384,710,2
11046,HAMH,HH54,2023-07-21,1:19:00 AM,F0063,5,,,N,15403,377,760,2
11046,HAMH,HH54,2023-07-21,1:19:00 AM,F0063,6,,,N,15403,310,283,2
11046,HAMH,HH54,2023-07-21,1:19:00 AM,F0063,7,,,N,15403,409,930,2
11046,HAMH,HH54,2023-07-21,1:19:00 AM,F0063,8,,,N,15403,368,780,2
11046,HAMH,HH54,2023-07-21,1:19:00 AM,F0063,9,,,N,15403,363,750,2
11046,HAMH,HH54,2023-07-21,1:19:00 AM,F0063,10,,,N,15403,389,850,2
11046,HAMH,HH54,2023-07-21,1:19:00 AM,F0063,11,,,N,15403,379,670,2
11046,HAMH,HH54,2023-07-21,1:19:00 AM,F0063,12,,,N,15403,383,710,2
11046,HAMH,HH54,2023-07-21,1:19:00 AM,F0063,13,,,N,15403,391,950,2
11046,HAMH,HH54,2023-07-21,1:19:00 AM,F0063,14,,,N,15403,380,710,2
11046,HAMH,HH54,2023-07-21,1:19:00 AM,F0063,15,,,N,15403,411,950,2
11046,HAMH,HH54,2023-07-21,1:19:00 AM,F0063,16,,,N,15403,380,750,2
11046,HAMH,HH54,2023-07-21,1:19:00 AM,F0063,17,,,N,15403,380,720,2
11046,HAMH,HH54,2023-07-21,1:19:00 AM,F0063,18,,,N,15403,387,780,2
11046,HAMH,HH54,2023-07-21,1:19:00 AM,F0063,19,,,N,15403,402,970,2
11046,HAMH,HH54,2023-07-21,1:19:00 AM,F0063,20,,,N,15403,384,830,2
11046,HAMH,HH54,2023-07-21,1:19:00 AM,F0233,1,,,N,23,98,12,2
11046,HAMH,HH54,2023-07-21,1:19:00 AM,F0233,2,,,N,23,99,11,2
11046,HAMH,HH54,2023-07-21,1:19:00 AM,F0311,1,,,N,47,125,38,2
11046,HAMH,HH54,2023-07-21,1:19:00 AM,F0311,2,,,N,47,78,9,2
11046,HAMH,HH54,2023-07-21,1:19:00 AM,F0312,1,,,N,25,121,25,2
11046,HAMH,HH54,2023-07-21,1:19:00 AM,F0314,1,,,N,46,70,10,2
11046,HAMH,HH54,2023-07-21,1:19:00 AM,F0314,2,,,N,46,89,11,2
11046,HAMH,HH54,2023-07-21,1:19:00 AM,F0314,3,,,N,46,72,11,2
11046,HAMH,HH54,2023-07-21,1:19:00 AM,F0314,4,,,N,46,74,6,2
11046,HAMH,HH54,2023-07-21,1:19:00 AM,F0314,5,,,N,46,61,4,2
11046,HAMH,HH54,2023-07-21,1:19:00 AM,F0314,6,,,N,46,54,4,2
11046,HAMH,HH54,2023-07-21,1:19:00 AM,F0317,1,,,N,167,150,54,2
11046,HAMH,HH54,2023-07-21,1:19:00 AM,F0317,2,,,N,167,65,6,2
11046,HAMH,HH54,2023-07-21,1:19:00 AM,F0317,3,,,N,167,86,6,2
11046,HAMH,HH54,2023-07-21,1:19:00 AM,F0317,4,,,N,167,62,5,2
11046,HAMH,HH54,2023-07-21,1:19:00 AM,F0317,5,,,N,167,71,4,2
11046,HAMH,HH54,2023-07-21,1:19:00 AM,F0317,6,,,N,167,148,55,2
11046,HAMH,HH54,2023-07-21,1:19:00 AM,F0317,7,,,N,167,70,4,2
11046,HAMH,HH54,2023-07-21,1:19:00 AM,F0317,8,,,N,167,68,5,2
11046,HAMH,HH54,2023-07-21,1:19:00 AM,F0317,9,,,N,167,98,15,2
11046,HAMH,HH54,2023-07-21,1:19:00 AM,F0317,10,,,N,167,76,5,2
11046,HAMH,HH54,2023-07-21,1:19:00 AM,F0317,11,,,N,167,75,5,2
11046,HAMH,HH54,2023-07-21,1:19:00 AM,F0317,12,,,N,167,65,3,2
11046,HAMH,HH54,2023-07-21,1:19:00 AM,F0331,1,,,N,111,195,111,2
11046,HAMH,HH54,2023-07-21,1:19:00 AM,F0334,1,,,N,2300,581,2300,2
11046,HAMH,HH54,2023-07-21,1:19:00 AM,F0342,1,,,N,49,149,22,2
11046,HAMH,HH54,2023-07-21,1:19:00 AM,F0342,2,,,N,49,110,10,2
11046,HAMH,HH54,2023-07-21,1:19:00 AM,F0342,3,,,N,49,68,3,2
11046,HAMH,HH54,2023-07-21,1:19:00 AM,F0342,4,,,N,49,120,14,2
11046,HAMH,HH54,2023-07-21,1:19:00 AM,F0366,1,,,N,21,92,11,2
11046,HAMH,HH54,2023-07-21,1:19:00 AM,F0366,2,,,N,21,96,10,2
11047,HAMH,HH51,2023-07-20,11:59:00 PM,F0063,1,,,N,9780,355,680,2
11047,HAMH,HH51,2023-07-20,11:59:00 PM,F0063,2,,,N,9780,357,570,2
11047,HAMH,HH51,2023-07-20,11:59:00 PM,F0063,3,,,N,9780,368,720,2
11047,HAMH,HH51,2023-07-20,11:59:00 PM,F0063,4,,,N,9780,382,690,2
11047,HAMH,HH51,2023-07-20,11:59:00 PM,F0063,5,,,N,9780,375,780,2
11047,HAMH,HH51,2023-07-20,11:59:00 PM,F0063,6,,,N,9780,372,650,2
11047,HAMH,HH51,2023-07-20,11:59:00 PM,F0063,7,,,N,9780,380,650,2
11047,HAMH,HH51,2023-07-20,11:59:00 PM,F0063,8,,,N,9780,375,710,2
11047,HAMH,HH51,2023-07-20,11:59:00 PM,F0063,9,,,N,9780,375,570,2
11047,HAMH,HH51,2023-07-20,11:59:00 PM,F0063,10,,,N,9780,367,730,2
11047,HAMH,HH51,2023-07-20,11:59:00 PM,F0063,11,,,N,9780,371,790,2
11047,HAMH,HH51,2023-07-20,11:59:00 PM,F0063,12,,,N,9780,367,700,2
11047,HAMH,HH51,2023-07-20,11:59:00 PM,F0063,13,,,N,9780,379,840,2
11047,HAMH,HH51,2023-07-20,11:59:00 PM,F0063,14,,,N,9780,380,700,2
11047,HAMH,HH51,2023-07-20,11:59:00 PM,F0166,1,,,N,4210,612,4210,2
11047,HAMH,HH51,2023-07-20,11:59:00 PM,F0311,1,,,N,287,184,155,2
11047,HAMH,HH51,2023-07-20,11:59:00 PM,F0311,2,,,N,287,182,132,2
11047,HAMH,HH51,2023-07-20,11:59:00 PM,F0317,1,,,N,2090,470,2090,2
11048,HAMH,HH53,2023-07-21,1:05:00 AM,F0063,1,,,N,700,377,700,2
11048,HAMH,HH53,2023-07-21,1:05:00 AM,F0317,1,,,N,2210,460,2210,2
11058,HAMH,HH32,2023-09-29,1:41:00 AM,F0233,1,,,N,68,153,46,2
11058,HAMH,HH32,2023-09-29,1:41:00 AM,F0233,2,,,N,68,120,22,2
11058,HAMH,HH32,2023-09-29,1:41:00 AM,F0301,1,,,N,59,80,10,2
11058,HAMH,HH32,2023-09-29,1:41:00 AM,F0301,2,,,N,59,81,10,2
11058,HAMH,HH32,2023-09-29,1:41:00 AM,F0301,3,,,N,59,83,10,2
11058,HAMH,HH32,2023-09-29,1:41:00 AM,F0301,4,,,N,59,89,8,2
11058,HAMH,HH32,2023-09-29,1:41:00 AM,F0301,5,,,N,59,75,10,2
11058,HAMH,HH32,2023-09-29,1:41:00 AM,F0301,6,,,N,59,86,11,2
11058,HAMH,HH32,2023-09-29,1:41:00 AM,F0317,1,,,N,9,80,9,2
11058,HAMH,HH32,2023-09-29,1:41:00 AM,F0342,1,,,N,36,90,9,2
11058,HAMH,HH32,2023-09-29,1:41:00 AM,F0342,2,,,N,36,85,6,2
11058,HAMH,HH32,2023-09-29,1:41:00 AM,F0342,3,,,N,36,97,9,2
11058,HAMH,HH32,2023-09-29,1:41:00 AM,F0342,4,,,N,36,80,4,2
11058,HAMH,HH32,2023-09-29,1:41:00 AM,F0342,5,,,N,36,91,8,2
11059,HAMH,HH30,2023-09-29,1:32:00 AM,F0075,1,,,N,7160,819,7160,2
11059,HAMH,HH30,2023-09-29,1:32:00 AM,F0163,1,,,N,15,110,15,2
11059,HAMH,HH30,2023-09-29,1:32:00 AM,F0181,1,,,N,27,98,27,2
11059,HAMH,HH30,2023-09-29,1:32:00 AM,F0196,1,,,N,6,80,6,2
11059,HAMH,HH30,2023-09-29,1:32:00 AM,F0233,1,,,N,19,112,19,2
11059,HAMH,HH30,2023-09-29,1:32:00 AM,F0301,1,,,N,103,79,8,2
11059,HAMH,HH30,2023-09-29,1:32:00 AM,F0301,2,,,N,103,73,9,2
11059,HAMH,HH30,2023-09-29,1:32:00 AM,F0301,3,,,N,103,75,5,2
11059,HAMH,HH30,2023-09-29,1:32:00 AM,F0301,4,,,N,103,79,10,2
11059,HAMH,HH30,2023-09-29,1:32:00 AM,F0301,5,,,N,103,79,7,2
11059,HAMH,HH30,2023-09-29,1:32:00 AM,F0301,6,,,N,103,77,6,2
11059,HAMH,HH30,2023-09-29,1:32:00 AM,F0301,7,,,N,103,78,6,2
11059,HAMH,HH30,2023-09-29,1:32:00 AM,F0301,8,,,N,103,77,5,2
11059,HAMH,HH30,2023-09-29,1:32:00 AM,F0301,9,,,N,103,80,7,2
11059,HAMH,HH30,2023-09-29,1:32:00 AM,F0301,10,,,N,103,78,6,2
11059,HAMH,HH30,2023-09-29,1:32:00 AM,F0301,11,,,N,103,75,5,2
11059,HAMH,HH30,2023-09-29,1:32:00 AM,F0301,12,,,N,103,85,10,2
11059,HAMH,HH30,2023-09-29,1:32:00 AM,F0301,13,,,N,103,60,3,2
11059,HAMH,HH30,2023-09-29,1:32:00 AM,F0301,14,,,N,103,76,8,2
11059,HAMH,HH30,2023-09-29,1:32:00 AM,F0301,15,,,N,103,80,8,2
11059,HAMH,HH30,2023-09-29,1:32:00 AM,F0366,1,,,N,6,82,6,2
11060,HAMH,HH28,2023-09-29,11:05:00 PM,F0078,1,,,N,3400,622,3400,2
11060,HAMH,HH28,2023-09-29,11:05:00 PM,F0181,1,,,N,4460,345,1240,2
11060,HAMH,HH28,2023-09-29,11:05:00 PM,F0181,2,,,N,4460,312,920,2
11060,HAMH,HH28,2023-09-29,11:05:00 PM,F0181,3,,,N,4460,328,1160,2
11060,HAMH,HH28,2023-09-29,11:05:00 PM,F0181,4,,,N,4460,336,1140,2
11060,HAMH,HH28,2023-09-29,11:05:00 PM,F0201,1,,,N,3,71,3,2
11060,HAMH,HH28,2023-09-29,11:05:00 PM,F0233,1,,,N,1589,345,650,2
11060,HAMH,HH28,2023-09-29,11:05:00 PM,F0233,2,,,N,1589,355,700,2
11060,HAMH,HH28,2023-09-29,11:05:00 PM,F0233,3,,,N,1589,257,239,2
11060,HAMH,HH28,2023-09-29,11:05:00 PM,F0301,1,,,B,638.9,197,89,2
11060,HAMH,HH28,2023-09-29,11:05:00 PM,F0301,2,,,B,638.9,145,35,2
11060,HAMH,HH28,2023-09-29,11:05:00 PM,F0301,3,,,B,638.9,149,38,2
11060,HAMH,HH28,2023-09-29,11:05:00 PM,F0301,4,,,W,638.9,79,8.4,2
11060,HAMH,HH28,2023-09-29,11:05:00 PM,F0301,5,,,B,638.9,129,58,2
11060,HAMH,HH28,2023-09-29,11:05:00 PM,F0301,6,,,W,638.9,255,310.5,2
11060,HAMH,HH28,2023-09-29,11:05:00 PM,F0301,7,,,B,638.9,155,43,2
11060,HAMH,HH28,2023-09-29,11:05:00 PM,F0301,8,,,B,638.9,84,7,2
11060,HAMH,HH28,2023-09-29,11:05:00 PM,F0301,9,,,B,638.9,85,7,2
11060,HAMH,HH28,2023-09-29,11:05:00 PM,F0301,10,,,B,638.9,98,11,2
11060,HAMH,HH28,2023-09-29,11:05:00 PM,F0301,11,,,B,638.9,80,6,2
11060,HAMH,HH28,2023-09-29,11:05:00 PM,F0301,12,,,B,638.9,88,8,2
11060,HAMH,HH28,2023-09-29,11:05:00 PM,F0301,13,,,B,638.9,72,4,2
11060,HAMH,HH28,2023-09-29,11:05:00 PM,F0301,14,,,B,638.9,81,6,2
11060,HAMH,HH28,2023-09-29,11:05:00 PM,F0301,15,,,B,638.9,89,8,2
11060,HAMH,HH28,2023-09-29,11:05:00 PM,F0317,1,,,B,205.5,117,18,2
11060,HAMH,HH28,2023-09-29,11:05:00 PM,F0317,2,,,B,205.5,139,26,2
11060,HAMH,HH28,2023-09-29,11:05:00 PM,F0317,3,,,W,205.5,100,15.5,2
11060,HAMH,HH28,2023-09-29,11:05:00 PM,F0317,4,,,B,205.5,185,62,2
11060,HAMH,HH28,2023-09-29,11:05:00 PM,F0317,5,,,B,205.5,175,53,2
11060,HAMH,HH28,2023-09-29,11:05:00 PM,F0317,6,,,B,205.5,110,14,2
11060,HAMH,HH28,2023-09-29,11:05:00 PM,F0317,7,,,B,205.5,120,17,2
11060,HAMH,HH28,2023-09-29,11:05:00 PM,F0331,1,,,N,101,167,30,2
11060,HAMH,HH28,2023-09-29,11:05:00 PM,F0331,2,,,N,101,175,71,2
11060,HAMH,HH28,2023-09-29,11:05:00 PM,F0342,1,,,N,8,85,3,2
11060,HAMH,HH28,2023-09-29,11:05:00 PM,F0342,2,,,N,8,95,5,2
11061,HAMH,HH26,2023-09-29,10:55:00 PM,F0063,1,,,N,1180,427,1180,2
11061,HAMH,HH26,2023-09-29,10:55:00 PM,F0181,1,,,N,997,325,997,2
11061,HAMH,HH26,2023-09-29,10:55:00 PM,F0208,1,,,N,10,59,3,2
11061,HAMH,HH26,2023-09-29,10:55:00 PM,F0208,2,,,N,10,74,3,2
11061,HAMH,HH26,2023-09-29,10:55:00 PM,F0208,3,,,N,10,67,2,2
11061,HAMH,HH26,2023-09-29,10:55:00 PM,F0208,4,,,N,10,60,2,2
11061,HAMH,HH26,2023-09-29,10:55:00 PM,F0233,1,,,N,1298,223,171,2
11061,HAMH,HH26,2023-09-29,10:55:00 PM,F0233,2,,,N,1298,264,247,2
11061,HAMH,HH26,2023-09-29,10:55:00 PM,F0233,3,,,N,1298,361,536,2
11061,HAMH,HH26,2023-09-29,10:55:00 PM,F0233,4,,,N,1298,290,344,2
11061,HAMH,HH26,2023-09-29,10:55:00 PM,F0301,1,,,B,119,81,9,2
11061,HAMH,HH26,2023-09-29,10:55:00 PM,F0301,2,,,B,119,131,46,2
11061,HAMH,HH26,2023-09-29,10:55:00 PM,F0301,3,,,W,119,141,50,2
11061,HAMH,HH26,2023-09-29,10:55:00 PM,F0301,4,,,B,119,92,14,2
11061,HAMH,HH26,2023-09-29,10:55:00 PM,F0317,1,,,N,2419,472,2280,2
11061,HAMH,HH26,2023-09-29,10:55:00 PM,F0317,2,,,N,2419,109,19,2
11061,HAMH,HH26,2023-09-29,10:55:00 PM,F0317,3,,,N,2419,125,33,2
11061,HAMH,HH26,2023-09-29,10:55:00 PM,F0317,4,,,N,2419,155,59,2
11061,HAMH,HH26,2023-09-29,10:55:00 PM,F0317,5,,,N,2419,115,28,2
11061,HAMH,HH26,2023-09-29,10:55:00 PM,F0331,1,,,N,98,122,22,2
11061,HAMH,HH26,2023-09-29,10:55:00 PM,F0331,2,,,N,98,115,22,2
11061,HAMH,HH26,2023-09-29,10:55:00 PM,F0331,3,,,N,98,107,21,2
11061,HAMH,HH26,2023-09-29,10:55:00 PM,F0331,4,,,N,98,91,14,2
11061,HAMH,HH26,2023-09-29,10:55:00 PM,F0331,5,,,N,98,83,8,2
11061,HAMH,HH26,2023-09-29,10:55:00 PM,F0331,6,,,N,98,91,11,2
11061,HAMH,HH26,2023-09-29,10:55:00 PM,F0342,1,,,N,61.1,84,4,2
11061,HAMH,HH26,2023-09-29,10:55:00 PM,F0342,2,,,N,61.1,89,5,2
11061,HAMH,HH26,2023-09-29,10:55:00 PM,F0342,3,,,N,61.1,77,5,2
11061,HAMH,HH26,2023-09-29,10:55:00 PM,F0342,4,,,N,61.1,29,0.1,2
11061,HAMH,HH26,2023-09-29,10:55:00 PM,F0342,5,,,N,61.1,87,6,2
11061,HAMH,HH26,2023-09-29,10:55:00 PM,F0342,6,,,N,61.1,102,11,2
11061,HAMH,HH26,2023-09-29,10:55:00 PM,F0342,7,,,N,61.1,87,7,2
11061,HAMH,HH26,2023-09-29,10:55:00 PM,F0342,8,,,N,61.1,74,3,2
11061,HAMH,HH26,2023-09-29,10:55:00 PM,F0342,9,,,N,61.1,97,8,2
11061,HAMH,HH26,2023-09-29,10:55:00 PM,F0342,10,,,N,61.1,89,5,2
11061,HAMH,HH26,2023-09-29,10:55:00 PM,F0342,11,,,N,61.1,93,7,2
11061,HAMH,HH26,2023-09-29,10:55:00 PM,F0361,1,,,N,3,70,1,2
11061,HAMH,HH26,2023-09-29,10:55:00 PM,F0361,2,,,N,3,73,2,2
11062,HAMH,HH24,2023-09-29,10:21:00 PM,F0163,1,,,N,18,110,18,2
11062,HAMH,HH24,2023-09-29,10:21:00 PM,F0181,1,,,N,1017,340,1017,2
11062,HAMH,HH24,2023-09-29,10:21:00 PM,F0233,1,,,N,2376,352,672,2
11062,HAMH,HH24,2023-09-29,10:21:00 PM,F0233,2,,,N,2376,340,575,2
11062,HAMH,HH24,2023-09-29,10:21:00 PM,F0233,3,,,N,2376,312,462,2
11062,HAMH,HH24,2023-09-29,10:21:00 PM,F0233,4,,,N,2376,349,667,2
11062,HAMH,HH24,2023-09-29,10:21:00 PM,F0301,1,,,N,675,190,131,2
11062,HAMH,HH24,2023-09-29,10:21:00 PM,F0301,2,,,N,675,93,14,2
11062,HAMH,HH24,2023-09-29,10:21:00 PM,F0301,3,,,N,675,155,66,2
11062,HAMH,HH24,2023-09-29,10:21:00 PM,F0301,4,,,N,675,145,51,2
11062,HAMH,HH24,2023-09-29,10:21:00 PM,F0301,5,,,N,675,76,7,2
11062,HAMH,HH24,2023-09-29,10:21:00 PM,F0301,6,,,N,675,154,55,2
11062,HAMH,HH24,2023-09-29,10:21:00 PM,F0301,7,,,N,675,188,98,2
11062,HAMH,HH24,2023-09-29,10:21:00 PM,F0301,8,,,N,675,141,35,2
11062,HAMH,HH24,2023-09-29,10:21:00 PM,F0301,9,,,N,675,200,135,2
11062,HAMH,HH24,2023-09-29,10:21:00 PM,F0301,10,,,N,675,84,9,2
11062,HAMH,HH24,2023-09-29,10:21:00 PM,F0301,11,,,N,675,143,43,2
11062,HAMH,HH24,2023-09-29,10:21:00 PM,F0301,12,,,N,675,79,6,2
11062,HAMH,HH24,2023-09-29,10:21:00 PM,F0301,13,,,N,675,78,6,2
11062,HAMH,HH24,2023-09-29,10:21:00 PM,F0301,14,,,N,675,68,5,2
11062,HAMH,HH24,2023-09-29,10:21:00 PM,F0301,15,,,N,675,72,6,2
11062,HAMH,HH24,2023-09-29,10:21:00 PM,F0301,16,,,N,675,88,8,2
11062,HAMH,HH24,2023-09-29,10:21:00 PM,F0331,1,,,N,5,84,5,2
11062,HAMH,HH24,2023-09-29,10:21:00 PM,F0342,1,,,N,8,96,8,2
11062,HAMH,HH24,2023-09-29,10:21:00 PM,F0366,1,,,N,8,72,8,2
11063,HAMH,HH22,2023-09-29,10:08:00 PM,F0233,1,,,N,475,310,475,2
11063,HAMH,HH22,2023-09-29,10:08:00 PM,F0301,1,,,N,466,89,10,2
11063,HAMH,HH22,2023-09-29,10:08:00 PM,F0301,2,,,N,466,173,78,2
11063,HAMH,HH22,2023-09-29,10:08:00 PM,F0301,3,,,N,466,173,83,2
11063,HAMH,HH22,2023-09-29,10:08:00 PM,F0301,4,,,N,466,190,122,2
11063,HAMH,HH22,2023-09-29,10:08:00 PM,F0301,5,,,N,466,154,57,2
11063,HAMH,HH22,2023-09-29,10:08:00 PM,F0301,6,,,N,466,148,51,2
11063,HAMH,HH22,2023-09-29,10:08:00 PM,F0301,7,,,N,466,135,39,2
11063,HAMH,HH22,2023-09-29,10:08:00 PM,F0301,8,,,N,466,87,10,2
11063,HAMH,HH22,2023-09-29,10:08:00 PM,F0301,9,,,N,466,87,10,2
11063,HAMH,HH22,2023-09-29,10:08:00 PM,F0301,10,,,N,466,73,6,2
11063,HAMH,HH22,2023-09-29,10:08:00 PM,F0317,1,,,N,43,134,43,2
11063,HAMH,HH22,2023-09-29,10:08:00 PM,F0331,1,,,N,81,95,11,2
11063,HAMH,HH22,2023-09-29,10:08:00 PM,F0331,2,,,N,81,99,12,2
11063,HAMH,HH22,2023-09-29,10:08:00 PM,F0331,3,,,N,81,107,21,2
11063,HAMH,HH22,2023-09-29,10:08:00 PM,F0331,4,,,N,81,105,14,2
11063,HAMH,HH22,2023-09-29,10:08:00 PM,F0331,5,,,N,81,103,11,2
11063,HAMH,HH22,2023-09-29,10:08:00 PM,F0331,6,,,N,81,95,12,2
11063,HAMH,HH22,2023-09-29,10:08:00 PM,F0342,1,,,N,40,96,9,2
11063,HAMH,HH22,2023-09-29,10:08:00 PM,F0342,2,,,N,40,94,10,2
11063,HAMH,HH22,2023-09-29,10:08:00 PM,F0342,3,,,N,40,92,8,2
11063,HAMH,HH22,2023-09-29,10:08:00 PM,F0342,4,,,N,40,95,8,2
11063,HAMH,HH22,2023-09-29,10:08:00 PM,F0342,5,,,N,40,92,5,2
11063,HAMH,HH22,2023-09-29,10:08:00 PM,F0366,1,,,N,17,111,17,2
11064,HAMH,HH19,2023-09-29,9:38:00 PM,F0181,1,,,N,1320,338,1320,2
11064,HAMH,HH19,2023-09-29,9:38:00 PM,F0186,1,,,N,3860,587,3860,2
11064,HAMH,HH19,2023-09-29,9:38:00 PM,F0208,1,,,N,9,65,5,2
11064,HAMH,HH19,2023-09-29,9:38:00 PM,F0208,2,,,N,9,64,4,2
11064,HAMH,HH19,2023-09-29,9:38:00 PM,F0233,1,,,N,19,115,19,2
11064,HAMH,HH19,2023-09-29,9:38:00 PM,F0301,1,,,N,471,204,175,2
11064,HAMH,HH19,2023-09-29,9:38:00 PM,F0301,2,,,N,471,163,77,2
11064,HAMH,HH19,2023-09-29,9:38:00 PM,F0301,3,,,N,471,90,11,2
11064,HAMH,HH19,2023-09-29,9:38:00 PM,F0301,4,,,N,471,89,13,2
11064,HAMH,HH19,2023-09-29,9:38:00 PM,F0301,5,,,N,471,90,13,2
11064,HAMH,HH19,2023-09-29,9:38:00 PM,F0301,6,,,N,471,90,12,2
11064,HAMH,HH19,2023-09-29,9:38:00 PM,F0301,7,,,N,471,82,8,2
11064,HAMH,HH19,2023-09-29,9:38:00 PM,F0301,8,,,N,471,86,10,2
11064,HAMH,HH19,2023-09-29,9:38:00 PM,F0301,9,,,N,471,89,11,2
11064,HAMH,HH19,2023-09-29,9:38:00 PM,F0301,10,,,N,471,85,8,2
11064,HAMH,HH19,2023-09-29,9:38:00 PM,F0301,11,,,N,471,87,11,2
11064,HAMH,HH19,2023-09-29,9:38:00 PM,F0301,12,,,N,471,93,12,2
11064,HAMH,HH19,2023-09-29,9:38:00 PM,F0301,13,,,N,471,91,10,2
11064,HAMH,HH19,2023-09-29,9:38:00 PM,F0301,14,,,N,471,93,12,2
11064,HAMH,HH19,2023-09-29,9:38:00 PM,F0301,15,,,N,471,90,10,2
11064,HAMH,HH19,2023-09-29,9:38:00 PM,F0301,16,,,N,471,91,11,2
11064,HAMH,HH19,2023-09-29,9:38:00 PM,F0301,17,,,N,471,86,11,2
11064,HAMH,HH19,2023-09-29,9:38:00 PM,F0301,18,,,N,471,80,11,2
11064,HAMH,HH19,2023-09-29,9:38:00 PM,F0301,19,,,N,471,97,12,2
11064,HAMH,HH19,2023-09-29,9:38:00 PM,F0301,20,,,N,471,90,11,2
11064,HAMH,HH19,2023-09-29,9:38:00 PM,F0301,21,,,N,471,83,10,2
11064,HAMH,HH19,2023-09-29,9:38:00 PM,F0301,22,,,N,471,94,12,2
11064,HAMH,HH19,2023-09-29,9:38:00 PM,F0302,1,,,N,31,130,31,2
11064,HAMH,HH19,2023-09-29,9:38:00 PM,F0311,1,,,N,48,94,19,2
11064,HAMH,HH19,2023-09-29,9:38:00 PM,F0311,2,,,N,48,94,19,2
11064,HAMH,HH19,2023-09-29,9:38:00 PM,F0311,3,,,N,48,63,5,2
11064,HAMH,HH19,2023-09-29,9:38:00 PM,F0311,4,,,N,48,59,5,2
11064,HAMH,HH19,2023-09-29,9:38:00 PM,F0313,1,,,N,30,105,30,2
11064,HAMH,HH19,2023-09-29,9:38:00 PM,F0314,1,,,B,1,28,0.5,2
11064,HAMH,HH19,2023-09-29,9:38:00 PM,F0314,2,,,W,1,31,0.5,2
11064,HAMH,HH19,2023-09-29,9:38:00 PM,F0317,1,,,N,118,170,86,2
11064,HAMH,HH19,2023-09-29,9:38:00 PM,F0317,2,,,N,118,129,32,2
11064,HAMH,HH19,2023-09-29,9:38:00 PM,F0331,1,,,N,0.5,22,0.5,2
11064,HAMH,HH19,2023-09-29,9:38:00 PM,F0342,1,,,N,32,94,7,2
11064,HAMH,HH19,2023-09-29,9:38:00 PM,F0342,2,,,N,32,94,5,2
11064,HAMH,HH19,2023-09-29,9:38:00 PM,F0342,3,,,N,32,83,4,2
11064,HAMH,HH19,2023-09-29,9:38:00 PM,F0342,4,,,N,32,79,4,2
11064,HAMH,HH19,2023-09-29,9:38:00 PM,F0342,5,,,N,32,83,5,2
11064,HAMH,HH19,2023-09-29,9:38:00 PM,F0342,6,,,N,32,82,5,2
11064,HAMH,HH19,2023-09-29,9:38:00 PM,F0342,7,,,N,32,64,2,2
11064,HAMH,HH19,2023-09-29,9:38:00 PM,F0366,1,,,B,28.1,99,15,2
11064,HAMH,HH19,2023-09-29,9:38:00 PM,F0366,2,,,W,28.1,82,7.1,2
11064,HAMH,HH19,2023-09-29,9:38:00 PM,F0366,3,,,B,28.1,68,6,2
11065,HAMH,HH39,2023-10-03,8:43:00 PM,F0063,1,,,N,37,141,37,2
11065,HAMH,HH39,2023-10-03,8:43:00 PM,F0163,1,,,N,78,130,28,2
11065,HAMH,HH39,2023-10-03,8:43:00 PM,F0163,2,,,N,78,138,50,2
11065,HAMH,HH39,2023-10-03,8:43:00 PM,F0181,1,,,N,1498,333,1380,2
11065,HAMH,HH39,2023-10-03,8:43:00 PM,F0181,2,,,N,1498,130,63,2
11065,HAMH,HH39,2023-10-03,8:43:00 PM,F0181,3,,,N,1498,139,55,2
11065,HAMH,HH39,2023-10-03,8:43:00 PM,F0186,1,,,N,4580,605,4580,2
11065,HAMH,HH39,2023-10-03,8:43:00 PM,F0201,1,,,B,24.6,64,4,2
11065,HAMH,HH39,2023-10-03,8:43:00 PM,F0201,2,,,B,24.6,70,5,2
11065,HAMH,HH39,2023-10-03,8:43:00 PM,F0201,3,,,B,24.6,55,3,2
11065,HAMH,HH39,2023-10-03,8:43:00 PM,F0201,4,,,B,24.6,75,3,2
11065,HAMH,HH39,2023-10-03,8:43:00 PM,F0201,5,,,W,24.6,45,1.1,2
11065,HAMH,HH39,2023-10-03,8:43:00 PM,F0201,6,,,B,24.6,65,3,2
11065,HAMH,HH39,2023-10-03,8:43:00 PM,F0201,7,,,B,24.6,54,3,2
11065,HAMH,HH39,2023-10-03,8:43:00 PM,F0201,8,,,W,24.6,59,2.4,2
11065,HAMH,HH39,2023-10-03,8:43:00 PM,F0220,1,,,N,133,72,4,2
11065,HAMH,HH39,2023-10-03,8:43:00 PM,F0220,2,,,N,133,181,75,2
11065,HAMH,HH39,2023-10-03,8:43:00 PM,F0220,3,,,N,133,150,54,2
11065,HAMH,HH39,2023-10-03,8:43:00 PM,F0233,1,,,N,47,155,47,2
11065,HAMH,HH39,2023-10-03,8:43:00 PM,F0301,1,,,N,277,90,14,2
11065,HAMH,HH39,2023-10-03,8:43:00 PM,F0301,2,,,N,277,94,11,2
